listing_id,type,name,rooms,amenities,price,rating_reviews,superhost,latitude,longitude,property_type,neighborhood,guest_qty,studio_vs_apt,bedroom_qty,bed_qty,bathroom_qty,average_review,review_qty
25674371,Entire guest suite in Jamaica,Percice Home away from home!,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$120 ,4.90 (105 reviews)$120 / night$120 per night,True,40.71136,-73.74145,Entire guest suite,Jamaica,2,Apartment,1,1,1,4.90 ,105
48109162,Entire residential home in Jamaica,“Urban Crib” modern 1BR APT close to JFK/LGA,4 guests · 1 bedroom · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$95 ,4.66 (50 reviews)$95 / night$95 per night,False,40.73312,-73.73666,Entire residential home,Jamaica,4,Apartment,1,3,1,4.66 ,50
50933837,Entire guest suite in Jamaica,Modern Lower Level Studio+Backyard Oasis,4 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$93 ,$93 / night$93 per night,False,40.7035,-73.75741,Entire guest suite,Jamaica,4,Studio,1,2,1,,0
50622712,Private room in Jamaica,Room in Apartment close to Jamaica Avenue,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Heating,$30 ,5.0 (3 reviews)$30 / night$30 per night,False,40.71011,-73.76633,Private room,Jamaica,1,Apartment,1,1,1,5.0,3
47594514,Private room in Jamaica,Master Bedroom in Celebrity Home,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$43 ,3.80 (5 reviews)$43 / night$43 per night,False,40.70641,-73.74541,Private room,Jamaica,2,Apartment,1,1,1,3.80,5
30129734,Entire rental unit in Jamaica,Cozy Self Contained Private 1 Bedroom Apartment,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$62 ,4.87 (159 reviews)$62 / night$62 per night,True,40.68909,-73.76596,Entire rental unit,Jamaica,2,Apartment,1,1,1,4.87 ,159
42037683,Private room in Queens,Beautiful Clean Cozy Place to Stay,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$47 ,4.74 (39 reviews)$47 / night$47 per night,False,40.70539,-73.71913,Private room,Queens,2,Apartment,1,1,1,4.74 ,39
48940172,Entire rental unit in Jamaica,Cozy 1 Bedroom Lower Level Apt,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$81 ,5.0 (18 reviews)$81 / night$81 per night,True,40.69203,-73.75761,Entire rental unit,Jamaica,2,Apartment,1,1,1,5.0 ,18
22651032,Entire guest suite in Jamaica,Guest suite with private bath/entrance,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$65 ,4.51 (68 reviews)$65 / night$65 per night,False,40.71911,-73.7526,Entire guest suite,Jamaica,2,Apartment,1,1,1,4.51 ,68
38186479,Entire rental unit in Jamaica,🌿 Super cozy private apartment near JFK.,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$80 ,4.98 (46 reviews)$80 / night$80 per night,True,40.6849,-73.76061,Entire rental unit,Jamaica,3,Apartment,1,1,1,4.98 ,46
50525650,Entire residential home in Jamaica,"Studio Close To LIJ, JFK. Private Entry, 欢迎中国朋友",2 guests · Studio · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$69 ,5.0 (5 reviews)$69 / night$69 per night,False,40.71449,-73.73122,Entire residential home,Jamaica,2,Studio,1,1,1,5.0,5
17992512,Entire residential home in Stapleton,Charming Suite in Historic Home,2 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$69 ,4.89 (332 reviews)$69 / night$69 per night,True,40.63031,-74.08091,Entire residential home,Stapleton,2,Apartment,1,2,1,4.89 ,332
22087812,Entire residential home in Staten Island,Cozy Studio with Private Entrance,2 guests · 1 bedroom · 4 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$73 ,4.85 (203 reviews)$73 / night$73 per night,True,40.61391,-74.08557,Entire residential home,Staten Island,2,Apartment,1,4,1,4.85 ,203
50021793,Entire condominium (condo) in Staten Island,Elegant Nest.,2 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$46 ,$46 / night$46 per night,False,40.62207,-74.16586,Entire condominium (condo),Staten Island,2,Studio,1,2,1,,0
12966225,Entire rental unit in New Dorp,"1 bedroom apt, comforts of home, close to all..",2 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$69 ,4.76 (135 reviews)$69 / night$69 per night,True,40.57095,-74.12328,Entire rental unit,New Dorp,2,Apartment,1,2,1,4.76 ,135
29431457,Entire rental unit in Staten Island,Large Studio Apartment on Todt Hill,1 guest · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$59 ,5.0 (14 reviews)$59 / night$59 per night,True,40.58612,-74.10824,Entire rental unit,Staten Island,1,Studio,1,1,1,5.0 ,14
40734111,Entire rental unit in Staten Island,Cottage style stay w/ jacuzzi near ferry,4 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$87 ,4.79 (40 reviews)$87 / night$87 per night,True,40.6406,-74.0858,Entire rental unit,Staten Island,4,Studio,1,2,1,4.79 ,40
34652720,Entire rental unit in Staten Island,Stunning Modern Farmhouse,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$122 ,4.82 (38 reviews)$122 / night$122 per night,True,40.58032,-74.11117,Entire rental unit,Staten Island,3,Apartment,1,1,1,4.82 ,38
27910595,Private room in Staten Island,"Cozy&Clean Suite-private entry, bedroom & bathroom",2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$89 ,4.86 (169 reviews)$89 / night$89 per night,True,40.63206,-74.15362,Private room,Staten Island,2,Apartment,1,1,1,4.86 ,169
19192001,Entire rental unit in Staten Island,Renovated Cozy and Affordable 33 min to Manhattan,4 guests · Studio · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$71 ,4.45 (82 reviews)$71 / night$71 per night,False,40.5932,-74.0686,Entire rental unit,Staten Island,4,Studio,1,3,1,4.45 ,82
46530034,Private room in Westerleigh,Cozy Private Studio,3 guests · Studio · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$45 ,$45 / night$45 per night,True,40.61239,-74.14879,Private room,Westerleigh,3,Studio,1,1,1,,0
35619073,Entire residential home in Staten Island,"Walk to Ferry, private, studio apartment.",3 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$125 ,5.0 (32 reviews)$125 / night$125 per night,True,40.64333,-74.07799,Entire residential home,Staten Island,3,Studio,1,2,1,5.0 ,32
43605445,Entire rental unit in Staten Island,Residency NYC Luxury Apartment RUMC/Wagner welcome,3 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$100 ,4.95 (43 reviews)$100 / night$100 per night,True,40.61842,-74.10242,Entire rental unit,Staten Island,3,Apartment,1,2,1,4.95 ,43
45773311,Entire rental unit in Westerleigh,"Eclectic Private New Apartment  Westerleigh, S.I.",4 guests · 1 bedroom · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$96 ,4.77 (35 reviews)$96 / night$96 per night,True,40.61785,-74.1352,Entire rental unit,Westerleigh,4,Apartment,1,3,1,4.77 ,35
47406799,Entire rental unit in Staten Island,Beachfront Cozy 5 star Studio,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$99 ,4.92 (49 reviews)$99 / night$99 per night,True,40.58731,-74.07161,Entire rental unit,Staten Island,2,Studio,1,1,1,4.92 ,49
27083575,Private room in Staten Island,Happy home 2,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Heating,$24 ,4.85 (53 reviews)$24 / night$24 per night,True,40.6296,-74.12362,Private room,Staten Island,1,Apartment,1,1,1,4.85 ,53
50526813,Entire rental unit in Staten Island,Home away from Home: Newly Renovated Apartment,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$73 ,4.78 (9 reviews)$73 / night$73 per night,False,40.61717,-74.07848,Entire rental unit,Staten Island,2,Apartment,1,1,1,4.78,9
44249049,Entire rental unit in Staten Island,5 star apartment/Private entrance/Apple TV/cooking,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$90 ,4.72 (61 reviews)$90 / night$90 per night,True,40.6337,-74.08355,Entire rental unit,Staten Island,2,Apartment,1,1,1,4.72 ,61
24967000,Entire rental unit in Staten Island,Gorgeous Apartment,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Heating,$126 ,4.87 (31 reviews)$126 / night$126 per night,True,40.57828,-74.10947,Entire rental unit,Staten Island,2,Apartment,1,1,1,4.87 ,31
13427412,Entire rental unit in Staten Island,"Extra clean, private entrance. 8 minutes to Ferry",3 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$95 ,4.90 (202 reviews)$95 / night$95 per night,True,40.6324,-74.0933,Entire rental unit,Staten Island,3,Apartment,1,2,1,4.90 ,202
21550437,Private room in Staten Island,Big City Feel - Small Town Price ka 01 02,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$37 ,4.62 (42 reviews)$37 / night$37 per night,True,40.597,-74.0834,Private room,Staten Island,1,Apartment,1,1,1,4.62 ,42
35584546,Entire rental unit in Melrose,Downtown Bronx Studio 15 min ride to Manhattan,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$69 ,4.83 (42 reviews)$69 / night$69 per night,True,40.82257,-73.91594,Entire rental unit,Melrose,3,Apartment,1,1,1,4.83 ,42
23307503,Private room in Tremont,Hispanic Cultured NYC!,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Wifi · Kitchen · Heating,$37 ,4.62 (80 reviews)$37 / night$37 per night,False,40.85604,-73.90403,Private room,Tremont,2,Apartment,1,1,1,4.62 ,80
39005916,Entire rental unit in Bronxdale,"Private 1 BR apt by Stella
(Own private entrance)",2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$58 ,4.90 (42 reviews)$58 / night$58 per night,True,40.85011,-73.86246,Entire rental unit,Bronxdale,2,Apartment,1,1,1,4.90 ,42
22108932,Entire rental unit in Inwood,"Cosy Apartment-Inwood 4 min to train 1, A, &Park",1 guest · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$50 ,5.0 (9 reviews)$50 / night$50 per night,True,40.87286,-73.9144,Entire rental unit,Inwood,1,Apartment,1,2,1,5.0,9
19992528,Entire rental unit in The Bronx,"2 Bedrooms, kitchen and Bathroom. No Living Room",4 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$55 ,4.81 (156 reviews)$55 / night$55 per night,True,40.90002,-73.83216,Entire rental unit,The Bronx,4,Apartment,2,2,1,4.81 ,156
43861847,Entire residential home in The Bronx,Suburbs of the Bronx N.Y. 10461.Clean! Sanitized!,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$64 ,5.0 (20 reviews)$64 / night$64 per night,True,40.84472,-73.8537,Entire residential home,The Bronx,2,Apartment,1,1,1,5.0 ,20
755528,Entire rental unit in Allerton,PRIVATE BATH/TONS OF SUNLIGHT/SAFE,3 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Heating,$59 ,4.48 (282 reviews)$59 / night$59 per night,False,40.85796,-73.87134,Entire rental unit,Allerton,3,Apartment,1,2,1,4.48 ,282
48923493,Entire residential home in Crotona,Spacious Basement Studio in a Gorgeous Bronx House,3 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$69 ,4.40 (10 reviews)$69 / night$69 per night,False,40.83869,-73.89074,Entire residential home,Crotona,3,Studio,1,2,1,4.40 ,10
18984088,Private room in Kingsbridge Heights,Large Clean Safe Private Bedroom by Lehman College,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$41 ,4.91 (34 reviews)$41 / night$41 per night,False,40.87063,-73.8983,Private room,Kingsbridge Heights,1,Apartment,1,1,1,4.91 ,34
39756702,Private room in Wakefield,A/C THRU AUG: Hostel-Style Private Bronx Room,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$39 ,4.79 (63 reviews)$39 / night$39 per night,True,40.89781,-73.85693,Private room,Wakefield,1,Apartment,1,1,1,4.79 ,63
30109916,Entire townhouse in Baychester,Entire Spacious Apt. with Comfy Queen Bed & WiFi,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$108 ,4.96 (75 reviews)$108 / night$108 per night,True,40.87,-73.8473,Entire townhouse,Baychester,4,Apartment,1,2,1,4.96 ,75
38316335,Entire rental unit in Baychester,Quiet space perfect for traveling professionals!,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$95 ,4.83 (40 reviews)$95 / night$95 per night,True,40.86766,-73.84762,Entire rental unit,Baychester,2,Studio,1,1,1,4.83 ,40
40582472,Entire rental unit in Castle Hill,Your Nice Cozy Little Home Away From Home,4 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$76 ,4.92 (136 reviews)$76 / night$76 per night,True,40.82092,-73.85138,Entire rental unit,Castle Hill,4,Apartment,1,1,1,4.92 ,136
27343189,Entire residential home in Baychester,Jay's Studio Apartment,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$72 ,4.76 (86 reviews)$72 / night$72 per night,False,40.8693,-73.8564,Entire residential home,Baychester,2,Apartment,1,1,1,4.76 ,86
32819286,Private room in Wakefield,"Simple,clean,cozy room with lock and key #2 ,",2 guests · 1 bedroom · 1 bed · 1.5 baths,Wifi · Air conditioning · Kitchen · Heating,$54 ,4.82 (61 reviews)$54 / night$54 per night,False,40.89429,-73.85867,Private room,Wakefield,2,Apartment,1,1,1,4.82 ,61
42543019,Private room in Van Nest,Cozy room with lots of light.,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$29 ,4.70 (30 reviews)$29 / night$29 per night,False,40.84262,-73.87161,Private room,Van Nest,1,Apartment,1,1,1,4.70 ,30
23018280,Entire residential home in Pelham Bay,Cozy studio with a fireplace close to the train,3 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$60 ,4.86 (92 reviews)$60 / night$60 per night,False,40.8524,-73.83435,Entire residential home,Pelham Bay,3,Studio,1,2,1,4.86 ,92
31319331,Entire rental unit in The Bronx,"A Painters Canvas, Only 25 mins to Time Square.",4 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$76 ,4.86 (71 reviews)$76 / night$76 per night,False,40.83511,-73.92378,Entire rental unit,The Bronx,4,Apartment,1,1,1,4.86 ,71
47046782,Entire rental unit in West Village,Charming West Village studio in private townhouse,2 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$120 ,$120 / night$120 per night,True,40.73824,-74.0062,Entire rental unit,West Village,2,Studio,1,2,1,,0
20761404,Entire rental unit in Hell's Kitchen,Cozy Studio,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$100 ,4.63 (9 reviews)$100 / night$100 per night,False,40.76333,-73.99264,Entire rental unit,Hell's Kitchen,2,Studio,1,1,1,4.63,9
13081306,Entire rental unit in Hell's Kitchen,Studio near Time Square,3 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$90 ,4.63 (8 reviews)$90 / night$90 per night,False,40.7641,-73.9937,Entire rental unit,Hell's Kitchen,3,Studio,1,1,1,4.63,8
36783928,Entire rental unit in Midtown,Moon's House - Studio near Empire State Building,4 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$89 ,4.93 (28 reviews)$89 / night$89 per night,True,40.74654,-73.9836,Entire rental unit,Midtown,4,Studio,1,2,1,4.93 ,28
48483655,Entire place in Kips Bay,Roomy & quiet Furnished 1 bedroom apartment,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$66 ,5.0 (3 reviews)$66 / night$66 per night,False,40.74315,-73.98071,Entire place,Kips Bay,2,Apartment,1,1,1,5.0,3
46381154,Entire rental unit in Manhattan,Luxury Chelsea 1 Bed with Home Office &  Peloton,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$205 ,$205 / night$205 per night,False,40.74883,-74.00177,Entire rental unit,Manhattan,2,Apartment,1,1,1,,0
49517798,Entire rental unit in West Village,Entire Apartment - Spacious 1 BR in West Village,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$101 ,5.0 (3 reviews)$101 / night$101 per night,False,40.73575,-74.00458,Entire rental unit,West Village,4,Apartment,1,2,1,5.0,3
39312974,Entire condominium (condo) in West Village,Garden Studio @ Bleecker & West 11th!,2 guests · Studio · 0 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$150 ,5.0 (3 reviews)$150 / night$150 per night,False,40.73489,-74.00642,Entire condominium (condo),West Village,2,Studio,1,0,1,5.0,3
48315085,Entire rental unit in Midtown,Huge furnished studio apartment on Park Avenue!,2 guests · 1 bedroom · 0 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$65 ,5.0 (3 reviews)$65 / night$65 per night,False,40.74745,-73.98014,Entire rental unit,Midtown,2,Apartment,1,0,1,5.0,3
49462476,Entire guesthouse in Upper East Side,Excellent Location In NYC - Close To Everything,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$124 ,4.89 (9 reviews)$124 / night$124 per night,False,40.76916,-73.95725,Entire guesthouse,Upper East Side,2,Apartment,1,1,1,4.89,9
1895196,Entire rental unit in Upper East Side,Apt near Museum Mile,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$134 ,4.63 (301 reviews)$134 / night$134 per night,False,40.77162,-73.95899,Entire rental unit,Upper East Side,3,Apartment,1,1,1,4.63 ,301
49612318,Entire rental unit in Upper East Side,Studio located in Upper East Side,3 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$100 ,$100 / night$100 per night,False,40.78033,-73.954,Entire rental unit,Upper East Side,3,Studio,1,1,1,,0
51471445,Entire rental unit in Upper East Side,Studio in Upper East Side,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$90 ,$90 / night$90 per night,False,40.78213,-73.95327,Entire rental unit,Upper East Side,2,Studio,1,1,1,,0
848220,Entire rental unit in Upper East Side,LUXURY APT w PRIVATE GARDEN NYC UES,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$181 ,4.72 (272 reviews)$181 / night$181 per night,False,40.76535,-73.95841,Entire rental unit,Upper East Side,3,Apartment,1,1,1,4.72 ,272
43568549,Entire rental unit in Upper East Side,Upper east side Gem,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$104 ,4.71 (45 reviews)$104 / night$104 per night,False,40.77294,-73.94869,Entire rental unit,Upper East Side,3,Apartment,1,1,1,4.71 ,45
38688733,Entire rental unit in Upper East Side,"Quaint UES Studio, Perfect Location",2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$114 ,4.72 (53 reviews)$114 / night$114 per night,False,40.76888,-73.9576,Entire rental unit,Upper East Side,2,Studio,1,1,1,4.72 ,53
30776023,Private room in Upper East Side,Cozy bedroom in Upper East Side/ 2-min Subway,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$82 ,4.98 (46 reviews)$82 / night$82 per night,False,40.78167,-73.94645,Private room,Upper East Side,2,Apartment,1,1,1,4.98 ,46
50345226,Entire rental unit in Upper East Side,Studio Room in Upper East Side,2 guests · 1 bedroom · 0 beds · 1 bath,Wifi · Air conditioning · Kitchen,$80 ,$80 / night$80 per night,False,40.77157,-73.96086,Entire rental unit,Upper East Side,2,Apartment,1,0,1,,0
46352910,Entire rental unit in Upper East Side,Brand new stylish Loft 1BR~W/D~Prime Upper east,3 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$150 ,$150 / night$150 per night,False,40.77196,-73.95727,Entire rental unit,Upper East Side,3,Apartment,1,2,1,,0
36018376,Entire rental unit in Upper East Side,Beautiful Rooftop Home -Upper East Side  Manhattan,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$225 ,4.62 (13 reviews)$225 / night$225 per night,False,40.76892,-73.9527,Entire rental unit,Upper East Side,2,Studio,1,1,1,4.62 ,13
49652814,Entire rental unit in Upper West Side,Luxury apartment building.  Mid West side.,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$110 ,$110 / night$110 per night,False,40.77808,-73.98764,Entire rental unit,Upper West Side,2,Studio,1,1,1,,0
21411274,Entire condominium (condo) in Upper East Side,Spacious Studio - NYC! First Responders Welcome!,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$102 ,4.61 (78 reviews)$102 / night$102 per night,True,40.77781,-73.95156,Entire condominium (condo),Upper East Side,2,Apartment,1,1,1,4.61 ,78
7004933,Private room in Upper East Side,Private Bathroom! UES-Manhattan-Female Only,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$78 ,4.75 (12 reviews)$78 / night$78 per night,False,40.77295,-73.95468,Private room,Upper East Side,1,Apartment,1,1,1,4.75 ,12
13675798,Entire rental unit in Upper East Side,Beautiful & Spacious Studio Near Central Park,1 guest · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$108 ,4.89 (67 reviews)$108 / night$108 per night,False,40.7776,-73.95159,Entire rental unit,Upper East Side,1,Studio,1,1,1,4.89 ,67
